country_code,country_name,region_id,Region Name,income_roup,income_group_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1957,147404000,1072029092
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1958,15934000,112448836
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1959,33770000,234676858
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1960,46682000,319958875
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1961,118960000,804871449
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1962,244975000,1640823844
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1963,149531000,989616149
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1964,371800000,2430065359
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1965,284279000,1826985862
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1966,362813000,2281842769
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1967,273499000,1669713064
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1968,316955000,1869941005
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1969,29955000,168950931
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1970,154777000,829014462
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1971,129586000,660479104
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1972,41523000,202058393
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1973,71215000,332004662
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1974,63405000,275913836
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1975,79876000,315092703
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1976,48046000,177226116
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1976tq,2102000,7525957
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1977,4242000,14592363
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1978,2043000,6583951
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1979,2050000,6112105
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1980,2332000,6396051
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1981,1051000,2624875
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1982,699000,1632034
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1983,328000,733781
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1984,30000,64795
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1985,750000,1567726
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1986,693000,1416598
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1987,5391000,10779844
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1988,2850000,5520047
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1989,2332000,4341029
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1990,3571122,6412501
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1991,4851600,8412693
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1992,3680270,6226138
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1993,10193720,16849124
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1994,8739504,14137017
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1995,9335000,14784605
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1996,5279585,8208309
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1997,10683000,16319890
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1998,29550607,44584502
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,1999,20416839,30413880
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2000,20862642,30451963
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2001,39349913,56109954
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2002,25170450,35326946
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2003,40972296,56474561
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2004,25614798,34479475
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2005,45791382,59811104
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2006,38284938,48455812
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2007,20414637,25153567
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2008,37210594,44918633
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2009,42873276,51167530
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2010,32341288,38269180
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2011,46088836,53467313
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2012,24764457,28195892
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2013,26538402,29668410
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2014,22301547,24461493
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2015,16376894,17764288
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2016,19306476,20757414
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2017,31580748,33362290
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2018,31959883,32999362
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2019,69023002,69889625
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2020,86873545,86873545
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2021,43263610,42540416
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,2,Obligations,2022,21213432,20482211
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2001,34651238,49410011
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2002,18909642,26539846
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2003,35803446,49350023
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2004,22946166,30887287
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2005,27163840,35480453
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2006,33766530,42737030
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2007,25138699,30974233
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2008,27789294,33545748
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2009,22043995,26308614
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2010,35347610,41826534
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2011,39979087,46379458
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2012,32004339,36438963
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2013,33419157,37360717
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2014,24702195,27094642
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2015,18974274,20581703
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2016,24312854,26140041
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2017,27444084,28992275
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2018,33475032,34563784
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2019,36314303,36770256
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2020,43160775,43160775
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2021,40163115,39491740
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,3,Disbursements,2022,11052561,10671582
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,3718000,4433531
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,8647000,10193308
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,11750000,13733165
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,20850000,23892307
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,18250000,20523950
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,6195000,6841023
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,3943000,4271963
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,3365000,3604075
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,1365000,1449145
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,1165000,1215248
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,815000,830810
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,575000,575000
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,625000,612901
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,625000,600902
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,17800000,16776634
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2008,15880000,18936113
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2009,21450000,25285817
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2010,25099000,29335206
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2011,23340000,26745633
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2012,17240000,19388104
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2013,15185000,16768511
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2014,13865000,15021753
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2015,11665000,12493770
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2016,12865000,13658057
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2017,11665000,12168128
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2018,11425000,11646623
BRA,Brazil,6,Western Hemisphere,UMIC,Upper Middle Income Country,19,Initial Allocations,2019,11619000,11619000
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2011,130000,148969
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2012,841000,945789
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2014,3637,3940
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1967,100000,610501
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1971,600000,3058104
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1973,301000,1403263
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1974,201000,874674
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1975,2000,7890
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1976,200000,737736
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1977,730000,2511180
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1978,576000,1856268
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1979,292000,870602
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1980,298000,817334
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1981,345000,861639
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1982,103000,240485
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1983,57000,127517
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1984,131000,282937
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1985,107000,223662
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1986,69000,141047
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1987,68000,135973
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1988,129000,249854
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1989,646000,1202532
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1990,809000,1452684
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1991,1522000,2639154
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1992,1248000,2111318
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1993,840000,1388429
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1994,648000,1048205
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1995,1110000,1757998
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1996,1429000,2221704
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1997,3961000,6051023
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1998,1408000,2124321
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1999,1828000,2723076
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2000,1114000,1626040
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2001,2166623,3089437
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2002,912344,1280482
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2003,948065,1306774
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2004,1015661,1367157
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2005,1768208,2309571
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2006,3042793,3851150
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2007,475482,585857
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2008,432032,521527
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2009,548507,654621
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2010,1192152,1410666
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2011,811531,941453
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2012,2461502,2802577
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2013,971808,1086428
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2014,632017,693230
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2015,3263201,3539648
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2016,5442370,5851380
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2017,1930896,2039821
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2018,1831362,1890925
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2019,1437279,1455324
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2020,1021648,1021648
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2021,70065,68893
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2022,33873,32705
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2001,2082627,2969666
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2002,796341,1117671
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2003,826182,1138775
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2004,937725,1262250
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2005,1570246,2050998
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2006,2765286,3499918
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2007,678759,836325
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2008,513716,620131
BRB,Barbados,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2009,450212,537310
